rental_id,duration,duration_ms,bike_id,bike_model,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name,end_station_logical_terminal,start_station_logical_terminal,end_station_priority_id
57870195,3840,3840000,4229,,8/31/2016 20:49:00,,"Golden Square, Soho",8/31/2016 19:45:00,,"Albert Gate, Hyde Park",3451,1132,0
57852555,3840,3840000,242,,8/31/2016 15:19:00,,"Embankment (Savoy), Strand",8/31/2016 14:15:00,,"Albert Gate, Hyde Park",1192,1132,0
57872531,3840,3840000,728,,8/31/2016 22:12:00,,"Green Park Station, Mayfair",8/31/2016 21:08:00,,"Chepstow Villas, Notting Hill",200096,1120,1
57995603,2820,2820000,4375,,9/4/2016 17:10:00,,"Park Lane , Hyde Park",9/4/2016 16:23:00,,"Hyde Park Corner, Hyde Park",1037,1075,0
57933206,2820,2820000,2992,,9/2/2016 14:19:00,,"Wellington Arch, Hyde Park",9/2/2016 13:32:00,,"Serpentine Car Park, Hyde Park",1109,1217,1
58060400,2820,2820000,12779,,9/6/2016 18:00:00,,"St. Mark's Road, North Kensington",9/6/2016 17:13:00,,"William IV Street, Strand",300034,1028,0
57982105,2820,2820000,9054,,9/4/2016 11:28:00,,"Storey's Gate, Westminster",9/4/2016 10:41:00,,"Warwick Square, Pimlico",200202,3460,0
57986796,2820,2820000,13499,,9/4/2016 13:43:00,,"Black Lion Gate, Kensington Gardens",9/4/2016 12:56:00,,"Black Lion Gate, Kensington Gardens",1157,1157,1
58026205,1800,1800000,12582,,9/5/2016 18:19:00,,"Little Brook Green, Brook Green",9/5/2016 17:49:00,,"Bridge Avenue, Hammersmith",300101,300082,0
57883193,1800,1800000,12569,,9/1/2016 9:16:00,,"The Vale, Chelsea",9/1/2016 8:46:00,,"Oxford Road, Putney",300058,300078,0
57967891,1800,1800000,8858,,9/3/2016 14:52:00,,"Flamborough Street, Limehouse",9/3/2016 14:22:00,,"Regent's Row , Haggerston",200115,200064,0
57921138,1800,1800000,4210,,9/2/2016 8:31:00,,"Derry Street, Kensington",9/2/2016 8:01:00,,"Kennington Cross, Kennington",3436,1093,0
57849712,1800,1800000,11854,,8/31/2016 13:08:00,,"Park Lane , Hyde Park",8/31/2016 12:38:00,,"Park Lane , Hyde Park",1037,1037,0
58015527,1800,1800000,10793,,9/5/2016 12:42:00,,"Godliman Street, St. Paul's",9/5/2016 12:12:00,,"Wardour Street, Soho",971,1163,1
57898384,1800,1800000,5270,,9/1/2016 17:03:00,,"Hyde Park Corner, Hyde Park",9/1/2016 16:33:00,,"Paddington Green, Paddington",1075,2670,1
57945226,1800,1800000,7385,,9/2/2016 18:46:00,,"Arlington Road, Camden Town",9/2/2016 18:16:00,,"Museum of London, Barbican",200070,1043,0
58059756,1800,1800000,8814,,9/6/2016 17:33:00,,"Golden Lane, Barbican",9/6/2016 17:03:00,,"Bury Place, Holborn",967,200074,0
57987369,1800,1800000,712,,9/4/2016 13:39:00,,"Podium, Queen Elizabeth Olympic Park",9/4/2016 13:09:00,,"East Village, Queen Elizabeth Olympic Park",300021,300200,1
57952053,1800,1800000,5572,,9/2/2016 23:27:00,,"Hawley Crescent, Camden Town",9/2/2016 22:57:00,,"Bonny Street, Camden Town",200122,200105,0
57929108,1800,1800000,8805,,9/2/2016 11:29:00,,"Fanshaw Street, Hoxton",9/2/2016 10:59:00,,"Wellington Arch, Hyde Park",3427,1109,0
57869436,1800,1800000,5530,,8/31/2016 19:58:00,,"Park Lane, Mayfair",8/31/2016 19:28:00,,"Albert Gate, Hyde Park",300093,1132,0
57900442,1800,1800000,13362,,9/1/2016 17:41:00,,"Copper Box Arena, Queen Elizabeth Olympic Park",9/1/2016 17:11:00,,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,300226,0
57866017,1800,1800000,9739,,8/31/2016 19:04:00,,"Ilchester Gardens, Bayswater",8/31/2016 18:34:00,,"Pall Mall East, West End",200086,1153,0
57989968,1800,1800000,10086,,9/4/2016 14:40:00,,"Copper Box Arena, Queen Elizabeth Olympic Park",9/4/2016 14:10:00,,"Driffield Road, Old Ford",300226,200030,0
57991154,1800,1800000,9754,,9/4/2016 15:08:00,,"Marylebone Lane, Marylebone",9/4/2016 14:38:00,,"Stephendale Road, Sands End",1152,300053,0
57898328,1800,1800000,11708,,9/1/2016 17:02:00,,"Whiteley's, Bayswater",9/1/2016 16:32:00,,"Grosvenor Road, Pimlico",1150,1140,0
57911924,1800,1800000,14337,,9/1/2016 20:23:00,,"Somerset House, Strand",9/1/2016 19:53:00,,"Tower Gardens , Tower",200068,1071,0
57948557,1800,1800000,5915,,9/2/2016 20:04:00,,"Sandilands Road, Walham Green",9/2/2016 19:34:00,,"Sandilands Road, Walham Green",300001,300001,0
57859077,1800,1800000,10775,,8/31/2016 17:42:00,,"Aquatic Centre, Queen Elizabeth Olympic Park",8/31/2016 17:12:00,,"Great Tower Street, Monument",300233,1080,1
57931257,1800,1800000,9101,,9/2/2016 12:57:00,,"Triangle Car Park, Hyde Park",9/2/2016 12:27:00,,"Hyde Park Corner, Hyde Park",1088,1075,1
57884945,780,780000,11328,,9/1/2016 9:24:00,,"Embankment (Savoy), Strand",9/1/2016 9:11:00,,"Cardinal Place, Victoria",1192,968,0
57910232,780,780000,12144,,9/1/2016 19:30:00,,"Central House, Aldgate",9/1/2016 19:17:00,,"Queensbridge Road, Haggerston",3430,200024,0
57977363,780,780000,10327,,9/3/2016 23:24:00,,"Addison Road, Holland Park",9/3/2016 23:11:00,,"Hortensia Road, West Brompton",200218,300091,0
57897201,780,780000,7492,,9/1/2016 16:19:00,,"Walnut Tree Walk, Vauxhall",9/1/2016 16:06:00,,"Cotton Garden Estate, Kennington",1076,990,0
57836760,780,780000,9214,,8/31/2016 7:35:00,,"West Smithfield Rotunda, Farringdon",8/31/2016 7:22:00,,"Belgrove Street , King's Cross",1040,1011,1
58062540,780,780000,2948,,9/6/2016 17:54:00,,"Baylis Road, Waterloo",9/6/2016 17:41:00,,"Queen Street 1, Bank",1133,999,1
58065046,780,780000,2857,,9/6/2016 18:21:00,,"Wardour Street, Soho",9/6/2016 18:08:00,,"Holborn Circus, Holborn",1163,982,1
57843254,780,780000,8277,,8/31/2016 9:04:00,,"Holborn Circus, Holborn",8/31/2016 8:51:00,,"Waterloo Station 1, Waterloo",982,2696,1
57975845,780,780000,4992,,9/3/2016 19:50:00,,"Imperial College, Knightsbridge",9/3/2016 19:37:00,,"Albert Gate, Hyde Park",1220,1132,0
57955759,780,780000,8805,,9/3/2016 9:04:00,,"Clifford Street, Mayfair",9/3/2016 8:51:00,,"Endsleigh Gardens, Euston",2688,1079,1
57897053,780,780000,8650,,9/1/2016 16:16:00,,"Waterloo Station 3, Waterloo",9/1/2016 16:03:00,,"Sun Street, Liverpool Street",1072,1084,1
57920917,780,780000,13456,,9/2/2016 8:10:00,,"Golden Square, Soho",9/2/2016 7:57:00,,"Park Road (Baker Street), The Regent's Park",3451,1050,0
57901355,780,780000,2666,,9/1/2016 17:37:00,,"Waterloo Station 3, Waterloo",9/1/2016 17:24:00,,"Monument Street, Monument",1072,200101,1
58037799,780,780000,123,,9/6/2016 6:59:00,,"Wright's Lane, Kensington",9/6/2016 6:46:00,,"Seville Street, Knightsbridge",1094,1177,0
58067352,780,780000,13328,,9/6/2016 18:48:00,,"Kennington Lane Rail Bridge, Vauxhall",9/6/2016 18:35:00,,"Howick Place, Westminster",1190,2666,1
57940491,780,780000,9532,,9/2/2016 17:15:00,,"St. Mary Axe, Aldgate",9/2/2016 17:02:00,,"Holborn Circus, Holborn",1184,982,0
57853305,780,780000,6364,,8/31/2016 14:54:00,,"Waterloo Station 1, Waterloo",8/31/2016 14:41:00,,"Little Argyll Street, West End",2696,995,1
57964128,780,780000,3079,,9/3/2016 13:07:00,,"Regent's Row , Haggerston",9/3/2016 12:54:00,,"Clinton Road, Mile End",200064,200161,1
57924948,780,780000,12473,,9/2/2016 9:04:00,,"Museum of London, Barbican",9/2/2016 8:51:00,,"Palissy Street, Shoreditch",1043,3502,0
57859759,780,780000,13568,,8/31/2016 17:35:00,,"Park Lane , Hyde Park",8/31/2016 17:22:00,,"Pont Street, Knightsbridge",1037,1114,0
58060213,780,780000,8,,9/6/2016 17:23:00,,"Old Street Station, St. Luke's",9/6/2016 17:10:00,,"Great Tower Street, Monument",1064,1080,1
57987915,780,780000,2110,,9/4/2016 13:36:00,,"Warwick Avenue Station, Maida Vale",9/4/2016 13:23:00,,"All Saints' Road, Portobello",1027,300026,0
57900014,780,780000,6531,,9/1/2016 17:18:00,,"Nevern Place, Earl's Court",9/1/2016 17:05:00,,"Imperial College, Knightsbridge",1210,1220,0
58000293,780,780000,4075,,9/4/2016 18:37:00,,"Rodney Road , Walworth",9/4/2016 18:24:00,,"Blackfriars Road, Southwark",3481,300214,0
58038984,780,780000,8576,,9/6/2016 7:40:00,,"Appold Street, Liverpool Street",9/6/2016 7:27:00,,"Cromer Street, Bloomsbury",997,300205,0
58012019,780,780000,2308,,9/5/2016 9:13:00,,"Drury Lane, Covent Garden",9/5/2016 9:00:00,,"Cardinal Place, Victoria",1007,968,1
57996513,780,780000,13549,,9/4/2016 16:58:00,,"Albert Bridge Road, Battersea Park",9/4/2016 16:45:00,,"Gloucester Road Station, South Kensington",300045,1107,0
57971824,780,780000,7162,,9/3/2016 16:00:00,,"Pont Street, Knightsbridge",9/3/2016 15:47:00,,"Belgrave Road, Victoria",1114,1087,0
57914692,780,780000,2673,,9/1/2016 21:46:00,,"Mile End Stadium, Mile End",9/1/2016 21:33:00,,"Westferry DLR, Limehouse",300056,200238,0
57960483,780,780000,2257,,9/3/2016 11:49:00,,"Westferry Circus, Canary Wharf",9/3/2016 11:36:00,,"Mile End Park Leisure Centre, Mile End",300228,300027,0
57897648,780,780000,8609,,9/1/2016 16:30:00,,"Ormonde Gate, Chelsea",9/1/2016 16:17:00,,"World's End Place, West Chelsea",300089,300009,0
57966375,780,780000,6174,,9/3/2016 13:59:00,,"Chapel Place, Marylebone",9/3/2016 13:46:00,,"Devonshire Terrace, Bayswater",1003,1227,0
57903846,780,780000,8262,,9/1/2016 18:07:00,,"Torrens Street, Angel",9/1/2016 17:54:00,,"Fournier Street, Whitechapel",1060,200157,0
57946231,780,780000,13831,,9/2/2016 18:50:00,,"Hatton Garden, Holborn",9/2/2016 18:37:00,,"Waterloo Station 2, Waterloo",985,2692,0
58070275,780,780000,3762,,9/6/2016 19:33:00,,"Great Percy Street, Clerkenwell",9/6/2016 19:20:00,,"Bath Street, St. Luke's",3470,964,0
57896633,780,780000,7224,,9/1/2016 16:05:00,,"Charing Cross Hospital, Hammersmith",9/1/2016 15:52:00,,"Derry Street, Kensington",300018,3436,0
57987833,780,780000,3599,,9/4/2016 13:34:00,,"Fulham Broadway, Walham Green",9/4/2016 13:21:00,,"Chesilton Road, Fulham",300086,300054,0
57905260,780,780000,1175,,9/1/2016 18:22:00,,"Elizabeth Bridge, Victoria",9/1/2016 18:09:00,,"Derry Street, Kensington",1138,3436,0
57834631,780,780000,5188,,8/31/2016 1:42:00,,"Goswell Road (City Uni), Finsbury",8/31/2016 1:29:00,,"Wardour Street, Soho",1222,1163,0
58019161,780,780000,13383,,9/5/2016 15:10:00,,"Limerston Street, West Chelsea",9/5/2016 14:57:00,,"Sedding Street, Sloane Square",200001,3420,0
58068323,780,780000,10364,,9/6/2016 19:01:00,,"Lambeth North Station, Waterloo",9/6/2016 18:48:00,,"Queen Street 1, Bank",1117,999,0
57965219,780,780000,11467,,9/3/2016 13:32:00,,"Baylis Road, Waterloo",9/3/2016 13:19:00,,"South Lambeth Road, Vauxhall",1133,200133,1
58012556,780,780000,13779,,9/5/2016 9:29:00,,"Holborn Circus, Holborn",9/5/2016 9:16:00,,"Doric Way , Somers Town",982,1004,1
57999060,780,780000,2904,,9/4/2016 18:03:00,,"Park Road (Baker Street), The Regent's Park",9/4/2016 17:50:00,,"Prince Albert Road, The Regent's Park",1050,2636,0
58045155,780,780000,7132,,9/6/2016 9:03:00,,"East Road, Hoxton",9/6/2016 8:50:00,,"Norton Folgate, Liverpool Street",1054,1068,0
57944467,780,780000,12309,,9/2/2016 18:16:00,,"Brushfield Street, Liverpool Street",9/2/2016 18:03:00,,"Tooley Street, Bermondsey",1161,1142,1
57918578,780,780000,12619,,9/2/2016 7:08:00,,"Broadcasting House, Marylebone",9/2/2016 6:55:00,,"Parkway, Camden Town",3424,200118,0
58049805,780,780000,1048,,9/6/2016 11:35:00,,"Olympia Way, Olympia",9/6/2016 11:22:00,,"Natural History Museum, South Kensington",300004,2677,0
57838798,780,780000,8504,,8/31/2016 8:12:00,,"Park Road (Baker Street), The Regent's Park",8/31/2016 7:59:00,,"Warwick Avenue Station, Maida Vale",1050,1027,0
58016408,780,780000,13442,,9/5/2016 13:08:00,,"Wells Street, Fitzrovia",9/5/2016 12:55:00,,"Red Lion Street, Holborn",3495,22171,0
57918501,780,780000,9089,,9/2/2016 7:04:00,,"Farm Street, Mayfair",9/2/2016 6:51:00,,"Imperial College, Knightsbridge",2678,1220,0
57913566,780,780000,6607,,9/1/2016 20:57:00,,"Lambeth Road, Vauxhall",9/1/2016 20:44:00,,"Soho Square , Soho",1078,1052,0
58012317,780,780000,5484,,9/5/2016 9:21:00,,"Tooley Street, Bermondsey",9/5/2016 9:08:00,,"Poured Lines, Bankside",1142,1144,1
57952569,780,780000,7314,,9/2/2016 23:51:00,,"Theobald's Road , Holborn",9/2/2016 23:38:00,,"Waterloo Station 3, Waterloo",975,1072,1
57942369,780,780000,8295,,9/2/2016 17:44:00,,"Wenlock Road , Hoxton",9/2/2016 17:31:00,,"Malet Street, Bloomsbury",979,980,0
57942620,780,780000,4432,,9/2/2016 17:48:00,,"Bethnal Green Road, Shoreditch",9/2/2016 17:35:00,,"Hatton Wall, Holborn",973,1008,1
57851385,780,780000,5569,,8/31/2016 13:48:00,,"Storey's Gate, Westminster",8/31/2016 13:35:00,,"Red Lion Street, Holborn",200202,22171,0
57974014,780,780000,734,,9/3/2016 16:57:00,,"Sedding Street, Sloane Square",9/3/2016 16:44:00,,"Park Lane , Hyde Park",3420,1037,0
58047418,780,780000,2698,,9/6/2016 9:46:00,,"Wood Street, Guildhall",9/6/2016 9:33:00,,"Waterloo Road, South Bank",1063,1176,0
57887664,780,780000,7161,,9/1/2016 10:57:00,,"William Morris Way, Sands End",9/1/2016 10:44:00,,"Bishop's Avenue, Fulham",200062,200043,0
57981821,780,780000,12297,,9/4/2016 10:44:00,,"Pitfield Street North,Hoxton",9/4/2016 10:31:00,,"Northington Street , Holborn",200152,3425,0
57881083,780,780000,11776,,9/1/2016 8:34:00,,"Palace Gardens Terrace, Notting Hill",9/1/2016 8:21:00,,"Natural History Museum, South Kensington",2633,2677,0
57922562,780,780000,9665,,9/2/2016 8:35:00,,"Red Lion Square, Holborn",9/2/2016 8:22:00,,"Waterloo Station 3, Waterloo",3421,1072,0
58037472,780,780000,9310,,9/6/2016 6:41:00,,"Hatton Wall, Holborn",9/6/2016 6:28:00,,"Shoreditch Park, Hoxton",1008,1051,1
57880432,780,780000,9230,,9/1/2016 8:26:00,,"Concert Hall Approach 2, South Bank",9/1/2016 8:13:00,,"Finsbury Circus, Liverpool Street",1212,984,1
58055911,780,780000,11409,,9/6/2016 15:32:00,,"Queen Street 1, Bank",9/6/2016 15:19:00,,"Jubilee Gardens, South Bank",999,1111,1
57926751,780,780000,14210,,9/2/2016 9:38:00,,"Empire Square, The Borough",9/2/2016 9:25:00,,"Kennington Lane Rail Bridge, Vauxhall",1209,1190,0
57986376,780,780000,9687,,9/4/2016 12:59:00,,"Palace Gate, Kensington Gardens",9/4/2016 12:46:00,,"Albert Gate, Hyde Park",1110,1132,0
58039973,780,780000,12306,,9/6/2016 7:59:00,,"Malet Street, Bloomsbury",9/6/2016 7:46:00,,"Waterloo Station 1, Waterloo",980,2696,1
58061709,780,780000,3313,,9/6/2016 17:44:00,,"Little Argyll Street, West End",9/6/2016 17:31:00,,"Bury Place, Holborn",995,200074,1
57893853,780,780000,10601,,9/1/2016 14:39:00,,"Wellington Street , Strand",9/1/2016 14:26:00,,"Clerkenwell Green, Clerkenwell",1202,1053,0
58033012,780,780000,9786,,9/5/2016 20:03:00,,"Ada Street, Hackney Central",9/5/2016 19:50:00,,"Torrens Street, Angel",300040,1060,0
57904742,780,780000,10775,,9/1/2016 18:17:00,,"Blackfriars Road, Southwark",9/1/2016 18:04:00,,"Roscoe Street, St. Luke's",300214,1026,0
58060496,780,780000,7758,,9/6/2016 17:27:00,,"Globe Town Market, Bethnal Green",9/6/2016 17:14:00,,"Finsbury Square , Moorgate",200247,1056,0
57862452,780,780000,6506,,8/31/2016 18:07:00,,"Kingsway Southbound, Strand",8/31/2016 17:54:00,,"Hampton Street, Walworth",200226,1118,0
58062602,780,780000,5041,,9/6/2016 17:55:00,,"Belgrave Road, Victoria",9/6/2016 17:42:00,,"Baker Street, Marylebone",1087,1086,0
58064962,780,780000,712,,9/6/2016 18:21:00,,"Waterloo Station 3, Waterloo",9/6/2016 18:08:00,,"Cheapside, Bank",1072,22180,1
57996818,780,780000,4283,,9/4/2016 17:06:00,,"Limerston Street, West Chelsea",9/4/2016 16:53:00,,"Olympia Way, Olympia",200001,300004,0
58009223,780,780000,2070,,9/5/2016 8:12:00,,"Thurtle Road, Haggerston",9/5/2016 7:59:00,,"Watney Street, Shadwell",200093,200149,0
58034707,780,780000,7755,,9/5/2016 21:22:00,,"Flamborough Street, Limehouse",9/5/2016 21:09:00,,"Victoria Park Road, Hackney Central",200115,300011,0
57958257,780,780000,10121,,9/3/2016 10:48:00,,"Cleveland Way, Stepney",9/3/2016 10:35:00,,"Cephas Street, Bethnal Green",200250,200073,0
57842918,780,780000,7838,,8/31/2016 9:00:00,,"Upper Bank Street, Canary Wharf",8/31/2016 8:47:00,,"Mile End Park Leisure Centre, Mile End",200099,300027,0
58040635,780,780000,13448,,9/6/2016 8:09:00,,"Queen Street 1, Bank",9/6/2016 7:56:00,,"Waterloo Station 2, Waterloo",999,2692,1
57876838,780,780000,1715,,9/1/2016 7:18:00,,"Queen Street 2, Bank",9/1/2016 7:05:00,,"Walnut Tree Walk, Vauxhall",200128,1076,1
58051253,780,780000,11847,,9/6/2016 12:38:00,,"Moorfields, Moorgate",9/6/2016 12:25:00,,"British Museum, Bloomsbury",1092,981,1
57902557,780,780000,14292,,9/1/2016 17:52:00,,"Bricklayers Arms, Borough",9/1/2016 17:39:00,,"LSBU (Borough Road), Elephant & Castle",1070,1095,0
57851320,780,780000,5307,,8/31/2016 13:45:00,,"Fire Brigade Pier, Vauxhall",8/31/2016 13:32:00,,"Bourne Street, Belgravia",2703,1119,0
58038412,780,780000,1090,,9/6/2016 7:25:00,,"Woodstock Street, Mayfair",9/6/2016 7:12:00,,"London Zoo Car Park, The Regent's Park",1042,1188,0
57922906,780,780000,9626,,9/2/2016 8:39:00,,"St. James's Square, St. James's",9/2/2016 8:26:00,,"Bourne Street, Belgravia",1067,1119,1
57871946,780,780000,13871,,8/31/2016 20:55:00,,"Albert Gardens, Stepney",8/31/2016 20:42:00,,"Queen Street 1, Bank",22166,999,0
57878038,780,780000,13710,,9/1/2016 7:50:00,,"St. Martin's Street, West End",9/1/2016 7:37:00,,"Belgrove Street , King's Cross",1158,1011,0
58014551,780,780000,3390,,9/5/2016 11:16:00,,"Podium, Queen Elizabeth Olympic Park",9/5/2016 11:03:00,,"Antill Road, Mile End",300021,200041,1
58028883,780,780000,10746,,9/5/2016 18:36:00,,"Bunhill Row, Moorgate",9/5/2016 18:23:00,,"Rodney Street, Angel",1211,1014,0
57963772,8460,8460000,10790,,9/3/2016 15:07:00,,"Albert Gate, Hyde Park",9/3/2016 12:46:00,,"Albert Gate, Hyde Park",1132,1132,1
57907862,3600,3600000,6836,,9/1/2016 19:39:00,,"Kensington Gore, Knightsbridge",9/1/2016 18:39:00,,"Kensington Gore, Knightsbridge",1193,1193,1
